ID,TOTAL_COUNT,MALE,FEMALE,COLOUR,Min Latitude,Max Latitude,Min Longitude,Max Longitude
41987,21,8,12,0,40.67161453,40.67301156,-73.7982264,-73.79638354
41988,15,6,9,0,40.67161453,40.67301156,-73.79638354,-73.79454067
41989,28,13,13,2,40.67161453,40.67301156,-73.79454067,-73.79269781
41990,42,15,26,0,40.67161453,40.67301156,-73.79269781,-73.79085494
41991,15,9,6,4,40.67161453,40.67301156,-73.79085494,-73.78901208
41992,13,8,2,4,40.67161453,40.67301156,-73.78901208,-73.78716921
41993,5,0,3,0,40.67161453,40.67301156,-73.78716921,-73.78532635
41994,12,3,7,0,40.67161453,40.67301156,-73.78532635,-73.78348348
41995,15,6,7,2,40.67161453,40.67301156,-73.78348348,-73.78164061
41996,17,1,16,0,40.67161453,40.67301156,-73.78164061,-73.77979775
41997,15,8,7,2,40.67161453,40.67301156,-73.77979775,-73.77795488
41998,20,8,11,1,40.67161453,40.67301156,-73.77795488,-73.77611202
41999,50,16,13,2,40.67161453,40.67301156,-73.77611202,-73.77426915
42000,90,24,60,0,40.67161453,40.67301156,-73.77426915,-73.77242629
42001,33,9,19,0,40.67161453,40.67301156,-73.77242629,-73.77058342
42002,14,6,5,2,40.67161453,40.67301156,-73.77058342,-73.76874055
42003,5,2,2,2,40.67161453,40.67301156,-73.76874055,-73.76689769
42004,6,4,1,4,40.67161453,40.67301156,-73.76689769,-73.76505482
42005,34,11,14,1,40.67161453,40.67301156,-73.76505482,-73.76321196
42006,19,7,11,0,40.67161453,40.67301156,-73.76321196,-73.76136909
42007,10,5,1,4,40.67161453,40.67301156,-73.76136909,-73.75952623
42008,26,4,18,0,40.67161453,40.67301156,-73.75952623,-73.75768336
42009,24,10,10,2,40.67161453,40.67301156,-73.75768336,-73.7558405
42010,10,5,3,4,40.67161453,40.67301156,-73.7558405,-73.75399763
42011,3,1,2,0,40.67161453,40.67301156,-73.75399763,-73.75215476
42012,3,1,2,0,40.67161453,40.67301156,-73.75215476,-73.7503119
42013,8,5,3,4,40.67161453,40.67301156,-73.7503119,-73.74846903
42014,8,1,5,0,40.67161453,40.67301156,-73.74846903,-73.74662617
42015,5,2,3,0,40.67161453,40.67301156,-73.74662617,-73.7447833
42016,6,1,3,0,40.67161453,40.67301156,-73.7447833,-73.74294044
42017,8,5,3,4,40.67161453,40.67301156,-73.74294044,-73.74109757
42018,3,1,2,0,40.67161453,40.67301156,-73.74109757,-73.7392547
42019,26,7,16,0,40.67161453,40.67301156,-73.7392547,-73.73741184
42020,12,4,7,0,40.67161453,40.67301156,-73.73741184,-73.73556897
42021,3,1,0,4,40.67161453,40.67301156,-73.73556897,-73.73372611
42022,15,7,8,2,40.67161453,40.67301156,-73.73372611,-73.73188324
42023,17,10,6,4,40.67161453,40.67301156,-73.73188324,-73.73004038
42024,11,4,6,0,40.67161453,40.67301156,-73.73004038,-73.72819751
42025,1,1,0,4,40.67161453,40.67301156,-73.72819751,-73.72635465
42189,10,3,1,4,40.67301156,40.6744086,-74.01752741,-74.01568455
42190,1,0,0,0,40.67301156,40.6744086,-74.01568455,-74.01384168
42191,4,1,3,0,40.67301156,40.6744086,-74.01384168,-74.01199881
42192,6,2,2,2,40.67301156,40.6744086,-74.01199881,-74.01015595
42193,14,5,3,4,40.67301156,40.6744086,-74.01015595,-74.00831308
42194,61,16,33,0,40.67301156,40.6744086,-74.00831308,-74.00647022
42195,32,4,16,0,40.67301156,40.6744086,-74.00647022,-74.00462735
42196,28,6,16,0,40.67301156,40.6744086,-74.00462735,-74.00278449
42197,50,18,21,2,40.67301156,40.6744086,-74.00278449,-74.00094162
42198,35,13,10,2,40.67301156,40.6744086,-74.00094162,-73.99909876
42199,13,3,5,0,40.67301156,40.6744086,-73.99909876,-73.99725589
42201,7,4,1,4,40.67301156,40.6744086,-73.99541302,-73.99357016
42202,5,2,1,4,40.67301156,40.6744086,-73.99357016,-73.99172729
42203,18,10,4,4,40.67301156,40.6744086,-73.99172729,-73.98988443
42204,23,9,8,2,40.67301156,40.6744086,-73.98988443,-73.98804156
42205,27,9,7,2,40.67301156,40.6744086,-73.98804156,-73.9861987
42206,18,8,7,2,40.67301156,40.6744086,-73.9861987,-73.98435583
42207,25,7,7,2,40.67301156,40.6744086,-73.98435583,-73.98251297
42208,22,5,8,0,40.67301156,40.6744086,-73.98251297,-73.9806701
42209,18,4,13,0,40.67301156,40.6744086,-73.9806701,-73.97882723
42210,21,14,6,4,40.67301156,40.6744086,-73.97882723,-73.97698437
42211,26,6,7,2,40.67301156,40.6744086,-73.97698437,-73.9751415
42212,25,10,12,2,40.67301156,40.6744086,-73.9751415,-73.97329864
42213,21,6,12,0,40.67301156,40.6744086,-73.97329864,-73.97145577
42214,6,1,5,0,40.67301156,40.6744086,-73.97145577,-73.96961291
42215,33,12,21,0,40.67301156,40.6744086,-73.96961291,-73.96777004
42216,2,1,1,2,40.67301156,40.6744086,-73.96777004,-73.96592717
42217,128,42,84,0,40.67301156,40.6744086,-73.96592717,-73.96408431
42218,72,26,34,1,40.67301156,40.6744086,-73.96408431,-73.96224144
42219,67,30,33,2,40.67301156,40.6744086,-73.96224144,-73.96039858
42220,20,5,11,0,40.67301156,40.6744086,-73.96039858,-73.95855571
42221,21,8,10,1,40.67301156,40.6744086,-73.95855571,-73.95671285
42222,48,15,30,0,40.67301156,40.6744086,-73.95671285,-73.95486998
42223,42,12,27,0,40.67301156,40.6744086,-73.95486998,-73.95302712
42224,83,40,32,2,40.67301156,40.6744086,-73.95302712,-73.95118425
42225,18,10,5,4,40.67301156,40.6744086,-73.95118425,-73.94934138
42226,54,23,26,2,40.67301156,40.6744086,-73.94934138,-73.94749852
42227,73,30,40,1,40.67301156,40.6744086,-73.94749852,-73.94565565
42228,9,3,4,1,40.67301156,40.6744086,-73.94565565,-73.94381279
42229,37,16,19,2,40.67301156,40.6744086,-73.94381279,-73.94196992
42230,18,9,8,2,40.67301156,40.6744086,-73.94196992,-73.94012706
42231,91,31,56,0,40.67301156,40.6744086,-73.94012706,-73.93828419
42233,80,22,50,0,40.67301156,40.6744086,-73.93644132,-73.93459846
42234,17,10,6,4,40.67301156,40.6744086,-73.93459846,-73.93275559
42235,34,9,25,0,40.67301156,40.6744086,-73.93275559,-73.93091273
42236,165,52,107,0,40.67301156,40.6744086,-73.93091273,-73.92906986
42237,13,6,7,2,40.67301156,40.6744086,-73.92906986,-73.927227
42238,79,25,51,0,40.67301156,40.6744086,-73.927227,-73.92538413
42239,85,31,51,0,40.67301156,40.6744086,-73.92538413,-73.92354127
42240,26,15,6,4,40.67301156,40.6744086,-73.92354127,-73.9216984
42241,17,4,12,0,40.67301156,40.6744086,-73.9216984,-73.91985553
42242,98,22,71,0,40.67301156,40.6744086,-73.91985553,-73.91801267
42243,38,10,26,0,40.67301156,40.6744086,-73.91801267,-73.9161698
42244,53,23,29,1,40.67301156,40.6744086,-73.9161698,-73.91432694
42245,74,28,38,1,40.67301156,40.6744086,-73.91432694,-73.91248407
42246,43,17,11,4,40.67301156,40.6744086,-73.91248407,-73.91064121
42247,73,22,22,2,40.67301156,40.6744086,-73.91064121,-73.90879834
42248,156,51,90,0,40.67301156,40.6744086,-73.90879834,-73.90695548
42249,30,14,11,2,40.67301156,40.6744086,-73.90695548,-73.90511261
42250,148,21,120,0,40.67301156,40.6744086,-73.90511261,-73.90326974
42251,4,1,1,2,40.67301156,40.6744086,-73.90326974,-73.90142688
42252,40,10,23,0,40.67301156,40.6744086,-73.90142688,-73.89958401
42253,10,5,3,4,40.67301156,40.6744086,-73.89958401,-73.89774115
42254,122,53,50,2,40.67301156,40.6744086,-73.89774115,-73.89589828
42255,45,22,21,2,40.67301156,40.6744086,-73.89589828,-73.89405542
42256,26,13,12,2,40.67301156,40.6744086,-73.89405542,-73.89221255
42257,58,25,30,2,40.67301156,40.6744086,-73.89221255,-73.89036968
42258,38,17,19,2,40.67301156,40.6744086,-73.89036968,-73.88852682
42259,50,18,27,0,40.67301156,40.6744086,-73.88852682,-73.88668395
42260,91,30,57,0,40.67301156,40.6744086,-73.88668395,-73.88484109
42261,43,17,26,0,40.67301156,40.6744086,-73.88484109,-73.88299822
42262,54,22,27,2,40.67301156,40.6744086,-73.88299822,-73.88115536
42263,67,37,21,4,40.67301156,40.6744086,-73.88115536,-73.87931249
42264,47,24,21,2,40.67301156,40.6744086,-73.87931249,-73.87746963
42265,50,23,22,2,40.67301156,40.6744086,-73.87746963,-73.87562676
42266,140,37,99,0,40.67301156,40.6744086,-73.87562676,-73.87378389
42267,44,16,26,0,40.67301156,40.6744086,-73.87378389,-73.87194103
42268,64,27,30,2,40.67301156,40.6744086,-73.87194103,-73.87009816
42269,56,29,23,2,40.67301156,40.6744086,-73.87009816,-73.8682553
42270,34,9,24,0,40.67301156,40.6744086,-73.8682553,-73.86641243
42271,16,3,5,0,40.67301156,40.6744086,-73.86641243,-73.86456957
42272,113,92,16,4,40.67301156,40.6744086,-73.86456957,-73.8627267
42273,15,3,11,0,40.67301156,40.6744086,-73.8627267,-73.86088383
42275,5,5,0,4,40.67301156,40.6744086,-73.85904097,-73.8571981
42276,5,2,3,0,40.67301156,40.6744086,-73.8571981,-73.85535524
42277,7,2,3,0,40.67301156,40.6744086,-73.85535524,-73.85351237
42278,24,16,8,4,40.67301156,40.6744086,-73.85351237,-73.85166951
42279,19,11,8,2,40.67301156,40.6744086,-73.85166951,-73.84982664
42280,16,7,9,1,40.67301156,40.6744086,-73.84982664,-73.84798378
42281,16,8,7,2,40.67301156,40.6744086,-73.84798378,-73.84614091
42282,22,9,7,2,40.67301156,40.6744086,-73.84614091,-73.84429804
42283,35,11,7,4,40.67301156,40.6744086,-73.84429804,-73.84245518
42284,16,7,9,1,40.67301156,40.6744086,-73.84245518,-73.84061231
42285,12,7,5,2,40.67301156,40.6744086,-73.84061231,-73.83876945
42286,16,5,10,0,40.67301156,40.6744086,-73.83876945,-73.83692658
42293,22,10,11,2,40.67301156,40.6744086,-73.82586939,-73.82402652
42294,11,5,6,2,40.67301156,40.6744086,-73.82402652,-73.82218366
42295,24,14,9,4,40.67301156,40.6744086,-73.82218366,-73.82034079
42296,33,18,15,2,40.67301156,40.6744086,-73.82034079,-73.81849793
42297,22,5,17,0,40.67301156,40.6744086,-73.81849793,-73.81665506
42298,5,5,0,4,40.67301156,40.6744086,-73.81665506,-73.81481219
42299,16,9,7,2,40.67301156,40.6744086,-73.81481219,-73.81296933
42300,23,9,14,0,40.67301156,40.6744086,-73.81296933,-73.81112646
42301,24,8,16,0,40.67301156,40.6744086,-73.81112646,-73.8092836
42302,11,3,8,0,40.67301156,40.6744086,-73.8092836,-73.80744073
42303,73,20,51,0,40.67301156,40.6744086,-73.80744073,-73.80559787
42304,26,7,17,0,40.67301156,40.6744086,-73.80559787,-73.803755
42305,32,9,23,0,40.67301156,40.6744086,-73.803755,-73.80191214
42306,17,6,8,1,40.67301156,40.6744086,-73.80191214,-73.80006927
42307,31,14,13,2,40.67301156,40.6744086,-73.80006927,-73.7982264
42308,44,15,19,1,40.67301156,40.6744086,-73.7982264,-73.79638354
42309,19,6,10,0,40.67301156,40.6744086,-73.79638354,-73.79454067
42310,27,11,15,1,40.67301156,40.6744086,-73.79454067,-73.79269781
42311,27,12,5,4,40.67301156,40.6744086,-73.79269781,-73.79085494
42312,67,19,30,0,40.67301156,40.6744086,-73.79085494,-73.78901208
42313,3,1,2,0,40.67301156,40.6744086,-73.78901208,-73.78716921
42315,18,4,12,0,40.67301156,40.6744086,-73.78532635,-73.78348348
42316,9,6,3,4,40.67301156,40.6744086,-73.78348348,-73.78164061
42317,12,2,10,0,40.67301156,40.6744086,-73.78164061,-73.77979775
42318,15,5,7,1,40.67301156,40.6744086,-73.77979775,-73.77795488
42319,24,11,9,2,40.67301156,40.6744086,-73.77795488,-73.77611202
42320,6,1,4,0,40.67301156,40.6744086,-73.77611202,-73.77426915
42324,26,6,14,0,40.67301156,40.6744086,-73.76874055,-73.76689769
42325,14,5,6,2,40.67301156,40.6744086,-73.76689769,-73.76505482
42326,34,12,12,2,40.67301156,40.6744086,-73.76505482,-73.76321196
42328,24,10,13,1,40.67301156,40.6744086,-73.76136909,-73.75952623
42329,5,3,1,4,40.67301156,40.6744086,-73.75952623,-73.75768336
42330,6,4,2,4,40.67301156,40.6744086,-73.75768336,-73.7558405
42331,5,2,3,0,40.67301156,40.6744086,-73.7558405,-73.75399763
42332,32,17,12,2,40.67301156,40.6744086,-73.75399763,-73.75215476
42333,12,3,7,0,40.67301156,40.6744086,-73.75215476,-73.7503119
42334,8,2,6,0,40.67301156,40.6744086,-73.7503119,-73.74846903
42335,11,2,7,0,40.67301156,40.6744086,-73.74846903,-73.74662617
42336,4,1,2,0,40.67301156,40.6744086,-73.74662617,-73.7447833
42337,5,2,2,2,40.67301156,40.6744086,-73.7447833,-73.74294044
42338,8,3,4,1,40.67301156,40.6744086,-73.74294044,-73.74109757
42339,12,4,8,0,40.67301156,40.6744086,-73.74109757,-73.7392547
42340,13,0,11,0,40.67301156,40.6744086,-73.7392547,-73.73741184
42341,31,9,13,1,40.67301156,40.6744086,-73.73741184,-73.73556897
42342,3,1,1,2,40.67301156,40.6744086,-73.73556897,-73.73372611
42343,13,5,7,1,40.67301156,40.6744086,-73.73372611,-73.73188324
42344,9,3,4,1,40.67301156,40.6744086,-73.73188324,-73.73004038
42345,20,9,11,2,40.67301156,40.6744086,-73.73004038,-73.72819751
42346,1,0,1,0,40.67301156,40.6744086,-73.72819751,-73.72635465
42509,2,0,2,0,40.6744086,40.67580563,-74.01937028,-74.01752741
42510,9,3,4,1,40.6744086,40.67580563,-74.01752741,-74.01568455
42511,18,9,7,2,40.6744086,40.67580563,-74.01568455,-74.01384168
42512,13,6,6,2,40.6744086,40.67580563,-74.01384168,-74.01199881
42513,25,14,6,4,40.6744086,40.67580563,-74.01199881,-74.01015595
42514,78,14,50,0,40.6744086,40.67580563,-74.01015595,-74.00831308
42515,118,27,69,0,40.6744086,40.67580563,-74.00831308,-74.00647022
42516,90,23,48,0,40.6744086,40.67580563,-74.00647022,-74.00462735
42517,127,19,88,0,40.6744086,40.67580563,-74.00462735,-74.00278449
42518,34,12,16,1,40.6744086,40.67580563,-74.00278449,-74.00094162
42519,29,15,12,2,40.6744086,40.67580563,-74.00094162,-73.99909876
42520,34,9,13,1,40.6744086,40.67580563,-73.99909876,-73.99725589
42521,5,1,1,2,40.6744086,40.67580563,-73.99725589,-73.99541302
42523,2,2,0,4,40.6744086,40.67580563,-73.99357016,-73.99172729
42524,15,1,8,0,40.6744086,40.67580563,-73.99172729,-73.98988443
42525,24,3,7,0,40.6744086,40.67580563,-73.98988443,-73.98804156
42526,4,0,1,0,40.6744086,40.67580563,-73.98804156,-73.9861987
42527,11,6,1,4,40.6744086,40.67580563,-73.9861987,-73.98435583
42528,39,19,20,2,40.6744086,40.67580563,-73.98435583,-73.98251297
42529,24,7,9,1,40.6744086,40.67580563,-73.98251297,-73.9806701
42530,24,11,12,2,40.6744086,40.67580563,-73.9806701,-73.97882723
42531,8,1,7,0,40.6744086,40.67580563,-73.97882723,-73.97698437
42532,46,11,26,0,40.6744086,40.67580563,-73.97698437,-73.9751415
42533,30,16,10,4,40.6744086,40.67580563,-73.9751415,-73.97329864
42534,9,3,6,0,40.6744086,40.67580563,-73.97329864,-73.97145577
42535,15,10,2,4,40.6744086,40.67580563,-73.97145577,-73.96961291
42536,20,11,7,4,40.6744086,40.67580563,-73.96961291,-73.96777004
42537,18,6,10,0,40.6744086,40.67580563,-73.96777004,-73.96592717
42538,10,6,4,4,40.6744086,40.67580563,-73.96592717,-73.96408431
42539,12,5,5,2,40.6744086,40.67580563,-73.96408431,-73.96224144
42540,34,16,15,2,40.6744086,40.67580563,-73.96224144,-73.96039858
42541,27,10,11,2,40.6744086,40.67580563,-73.96039858,-73.95855571
42542,82,32,43,1,40.6744086,40.67580563,-73.95855571,-73.95671285
42543,38,18,14,2,40.6744086,40.67580563,-73.95671285,-73.95486998
42544,26,16,7,4,40.6744086,40.67580563,-73.95486998,-73.95302712
42545,34,10,24,0,40.6744086,40.67580563,-73.95302712,-73.95118425
42546,55,14,22,0,40.6744086,40.67580563,-73.95118425,-73.94934138
42547,63,20,42,0,40.6744086,40.67580563,-73.94934138,-73.94749852
42548,126,34,88,0,40.6744086,40.67580563,-73.94749852,-73.94565565
42549,21,10,10,2,40.6744086,40.67580563,-73.94565565,-73.94381279
42550,18,5,10,0,40.6744086,40.67580563,-73.94381279,-73.94196992
42551,100,35,53,0,40.6744086,40.67580563,-73.94196992,-73.94012706
42552,94,36,51,1,40.6744086,40.67580563,-73.94012706,-73.93828419
42553,136,29,91,0,40.6744086,40.67580563,-73.93828419,-73.93644132
42554,103,30,64,0,40.6744086,40.67580563,-73.93644132,-73.93459846
42555,10,7,3,4,40.6744086,40.67580563,-73.93459846,-73.93275559
42556,47,24,23,2,40.6744086,40.67580563,-73.93275559,-73.93091273
42557,100910,32150,42679,1,40.6744086,40.67580563,-73.93091273,-73.92906986
42558,35,11,23,0,40.6744086,40.67580563,-73.92906986,-73.927227
42559,319,53,261,0,40.6744086,40.67580563,-73.927227,-73.92538413
42560,118,30,83,0,40.6744086,40.67580563,-73.92538413,-73.92354127
42561,97,23,71,0,40.6744086,40.67580563,-73.92354127,-73.9216984
42562,66,21,42,0,40.6744086,40.67580563,-73.9216984,-73.91985553
42563,48,29,16,4,40.6744086,40.67580563,-73.91985553,-73.91801267
42564,91,22,65,0,40.6744086,40.67580563,-73.91801267,-73.9161698
42565,99,23,70,0,40.6744086,40.67580563,-73.9161698,-73.91432694
42566,14,10,2,4,40.6744086,40.67580563,-73.91432694,-73.91248407
42567,50,27,21,2,40.6744086,40.67580563,-73.91248407,-73.91064121
42568,53,13,37,0,40.6744086,40.67580563,-73.91064121,-73.90879834
42569,110,45,60,1,40.6744086,40.67580563,-73.90879834,-73.90695548
42570,53,29,22,2,40.6744086,40.67580563,-73.90695548,-73.90511261
42571,23,9,10,2,40.6744086,40.67580563,-73.90511261,-73.90326974
42572,7,5,2,4,40.6744086,40.67580563,-73.90326974,-73.90142688
42573,28,12,8,4,40.6744086,40.67580563,-73.90142688,-73.89958401
42574,51,28,9,4,40.6744086,40.67580563,-73.89958401,-73.89774115
42575,63,25,24,2,40.6744086,40.67580563,-73.89774115,-73.89589828
42576,27,9,13,1,40.6744086,40.67580563,-73.89589828,-73.89405542
42577,26,17,8,4,40.6744086,40.67580563,-73.89405542,-73.89221255
42578,40,16,20,1,40.6744086,40.67580563,-73.89221255,-73.89036968
42579,59,25,29,2,40.6744086,40.67580563,-73.89036968,-73.88852682
42580,41,12,25,0,40.6744086,40.67580563,-73.88852682,-73.88668395
42581,54,35,16,4,40.6744086,40.67580563,-73.88668395,-73.88484109
42582,35,8,26,0,40.6744086,40.67580563,-73.88484109,-73.88299822
42583,48,20,23,2,40.6744086,40.67580563,-73.88299822,-73.88115536
42584,77,20,54,0,40.6744086,40.67580563,-73.88115536,-73.87931249
42585,54,23,28,2,40.6744086,40.67580563,-73.87931249,-73.87746963
42586,54,15,22,1,40.6744086,40.67580563,-73.87746963,-73.87562676
42587,73,36,34,2,40.6744086,40.67580563,-73.87562676,-73.87378389
42588,49,26,19,2,40.6744086,40.67580563,-73.87378389,-73.87194103
42589,126,60,38,4,40.6744086,40.67580563,-73.87194103,-73.87009816
42590,50,20,27,1,40.6744086,40.67580563,-73.87009816,-73.8682553
42591,28,9,17,0,40.6744086,40.67580563,-73.8682553,-73.86641243
42592,39,15,9,4,40.6744086,40.67580563,-73.86641243,-73.86456957
42593,56,31,20,4,40.6744086,40.67580563,-73.86456957,-73.8627267
42594,9,5,4,2,40.6744086,40.67580563,-73.8627267,-73.86088383
42595,10,5,5,2,40.6744086,40.67580563,-73.86088383,-73.85904097
42596,19,10,7,2,40.6744086,40.67580563,-73.85904097,-73.8571981
42597,12,8,4,4,40.6744086,40.67580563,-73.8571981,-73.85535524
42598,11,7,4,4,40.6744086,40.67580563,-73.85535524,-73.85351237
42599,17,10,7,2,40.6744086,40.67580563,-73.85351237,-73.85166951
42600,18,9,9,2,40.6744086,40.67580563,-73.85166951,-73.84982664
42601,15,8,7,2,40.6744086,40.67580563,-73.84982664,-73.84798378
42602,9,2,7,0,40.6744086,40.67580563,-73.84798378,-73.84614091
42603,6,3,2,4,40.6744086,40.67580563,-73.84614091,-73.84429804
42604,25,11,9,2,40.6744086,40.67580563,-73.84429804,-73.84245518
42605,16,8,7,2,40.6744086,40.67580563,-73.84245518,-73.84061231
42606,6,4,2,4,40.6744086,40.67580563,-73.84061231,-73.83876945
42607,6,3,3,2,40.6744086,40.67580563,-73.83876945,-73.83692658
42608,1,0,1,0,40.6744086,40.67580563,-73.83692658,-73.83508372
42614,2,1,1,2,40.6744086,40.67580563,-73.82586939,-73.82402652
42615,39,18,21,2,40.6744086,40.67580563,-73.82402652,-73.82218366
42616,19,7,12,0,40.6744086,40.67580563,-73.82218366,-73.82034079
42617,5,4,1,4,40.6744086,40.67580563,-73.82034079,-73.81849793
42618,60,18,30,0,40.6744086,40.67580563,-73.81849793,-73.81665506
42619,32,11,16,1,40.6744086,40.67580563,-73.81665506,-73.81481219
42620,21,6,8,1,40.6744086,40.67580563,-73.81481219,-73.81296933
42621,18,7,4,4,40.6744086,40.67580563,-73.81296933,-73.81112646
42622,19,9,8,2,40.6744086,40.67580563,-73.81112646,-73.8092836
42623,34,15,10,4,40.6744086,40.67580563,-73.8092836,-73.80744073
42624,29,16,9,4,40.6744086,40.67580563,-73.80744073,-73.80559787
42625,52,22,14,4,40.6744086,40.67580563,-73.80559787,-73.803755
42626,60,28,15,4,40.6744086,40.67580563,-73.803755,-73.80191214
42627,24,18,5,4,40.6744086,40.67580563,-73.80191214,-73.80006927
42628,20,6,11,0,40.6744086,40.67580563,-73.80006927,-73.7982264
42629,27,7,19,0,40.6744086,40.67580563,-73.7982264,-73.79638354
42630,21,12,8,4,40.6744086,40.67580563,-73.79638354,-73.79454067
42631,15,7,8,2,40.6744086,40.67580563,-73.79454067,-73.79269781
42632,40,16,22,1,40.6744086,40.67580563,-73.79269781,-73.79085494
42633,9,5,3,4,40.6744086,40.67580563,-73.79085494,-73.78901208
42634,15,2,10,0,40.6744086,40.67580563,-73.78901208,-73.78716921
42635,2,2,0,4,40.6744086,40.67580563,-73.78716921,-73.78532635
42636,13,5,4,2,40.6744086,40.67580563,-73.78532635,-73.78348348
42637,15,10,5,4,40.6744086,40.67580563,-73.78348348,-73.78164061
42638,35,19,15,2,40.6744086,40.67580563,-73.78164061,-73.77979775
42639,15,6,8,1,40.6744086,40.67580563,-73.77979775,-73.77795488
42640,28,20,8,4,40.6744086,40.67580563,-73.77795488,-73.77611202
42644,51,14,36,0,40.6744086,40.67580563,-73.77058342,-73.76874055
42646,1,0,1,0,40.6744086,40.67580563,-73.76689769,-73.76505482
42647,33,18,12,4,40.6744086,40.67580563,-73.76505482,-73.76321196
42648,19,7,11,0,40.6744086,40.67580563,-73.76321196,-73.76136909
42649,2,1,1,2,40.6744086,40.67580563,-73.76136909,-73.75952623
42650,15,8,5,4,40.6744086,40.67580563,-73.75952623,-73.75768336
42651,9,4,4,2,40.6744086,40.67580563,-73.75768336,-73.7558405
42652,6,0,5,0,40.6744086,40.67580563,-73.7558405,-73.75399763
42653,21,6,15,0,40.6744086,40.67580563,-73.75399763,-73.75215476
42654,12,3,8,0,40.6744086,40.67580563,-73.75215476,-73.7503119
42655,14,4,8,0,40.6744086,40.67580563,-73.7503119,-73.74846903
42656,4,3,1,4,40.6744086,40.67580563,-73.74846903,-73.74662617
42657,10,3,7,0,40.6744086,40.67580563,-73.74662617,-73.7447833
42658,3,2,0,4,40.6744086,40.67580563,-73.7447833,-73.74294044
42659,4,2,2,2,40.6744086,40.67580563,-73.74294044,-73.74109757
42660,10,2,8,0,40.6744086,40.67580563,-73.74109757,-73.7392547
42661,48,12,21,0,40.6744086,40.67580563,-73.7392547,-73.73741184
42662,41,13,21,0,40.6744086,40.67580563,-73.73741184,-73.73556897
42663,16,7,9,1,40.6744086,40.67580563,-73.73556897,-73.73372611
42664,7,2,1,4,40.6744086,40.67580563,-73.73372611,-73.73188324
42665,4,3,1,4,40.6744086,40.67580563,-73.73188324,-73.73004038
42666,9,2,7,0,40.6744086,40.67580563,-73.73004038,-73.72819751
42667,4,4,0,4,40.6744086,40.67580563,-73.72819751,-73.72635465
42831,12,7,1,4,40.67580563,40.67720267,-74.01752741,-74.01568455
42832,13,7,5,2,40.67580563,40.67720267,-74.01568455,-74.01384168
42833,19,7,11,0,40.67580563,40.67720267,-74.01384168,-74.01199881
42834,57,18,29,0,40.67580563,40.67720267,-74.01199881,-74.01015595
42835,69,17,46,0,40.67580563,40.67720267,-74.01015595,-74.00831308
42836,150,42,87,0,40.67580563,40.67720267,-74.00831308,-74.00647022
42837,94,27,50,0,40.67580563,40.67720267,-74.00647022,-74.00462735
42838,43,19,17,2,40.67580563,40.67720267,-74.00462735,-74.00278449
42839,28,9,3,4,40.67580563,40.67720267,-74.00278449,-74.00094162
42840,22,13,8,4,40.67580563,40.67720267,-74.00094162,-73.99909876
42841,14,5,5,2,40.67580563,40.67720267,-73.99909876,-73.99725589
42842,8,2,4,0,40.67580563,40.67720267,-73.99725589,-73.99541302
42843,4,4,0,4,40.67580563,40.67720267,-73.99541302,-73.99357016
42844,2,1,0,4,40.67580563,40.67720267,-73.99357016,-73.99172729
42845,1,1,0,4,40.67580563,40.67720267,-73.99172729,-73.98988443
42847,10,3,3,2,40.67580563,40.67720267,-73.98804156,-73.9861987
42848,7,5,2,4,40.67580563,40.67720267,-73.9861987,-73.98435583
42849,70,29,14,4,40.67580563,40.67720267,-73.98435583,-73.98251297
42850,47,15,26,0,40.67580563,40.67720267,-73.98251297,-73.9806701
42851,31,14,10,2,40.67580563,40.67720267,-73.9806701,-73.97882723
42852,25,14,10,2,40.67580563,40.67720267,-73.97882723,-73.97698437
42853,24,12,10,2,40.67580563,40.67720267,-73.97698437,-73.9751415
42854,16,4,7,0,40.67580563,40.67720267,-73.9751415,-73.97329864
42855,54,21,22,2,40.67580563,40.67720267,-73.97329864,-73.97145577
42856,45,14,24,0,40.67580563,40.67720267,-73.97145577,-73.96961291
42857,12,4,7,0,40.67580563,40.67720267,-73.96961291,-73.96777004
42858,19,6,11,0,40.67580563,40.67720267,-73.96777004,-73.96592717
42859,32,12,20,0,40.67580563,40.67720267,-73.96592717,-73.96408431
42860,27,5,15,0,40.67580563,40.67720267,-73.96408431,-73.96224144
42861,61,23,37,0,40.67580563,40.67720267,-73.96224144,-73.96039858
42862,24,9,12,1,40.67580563,40.67720267,-73.96039858,-73.95855571
42863,114,38,61,0,40.67580563,40.67720267,-73.95855571,-73.95671285
42864,23,10,11,2,40.67580563,40.67720267,-73.95671285,-73.95486998
42865,16,10,3,4,40.67580563,40.67720267,-73.95486998,-73.95302712
42866,85,23,53,0,40.67580563,40.67720267,-73.95302712,-73.95118425
42867,19,9,6,4,40.67580563,40.67720267,-73.95118425,-73.94934138
42868,57,19,36,0,40.67580563,40.67720267,-73.94934138,-73.94749852
42869,57,20,35,0,40.67580563,40.67720267,-73.94749852,-73.94565565
42870,25,15,8,4,40.67580563,40.67720267,-73.94565565,-73.94381279
42871,28,13,13,2,40.67580563,40.67720267,-73.94381279,-73.94196992
42872,47,16,28,0,40.67580563,40.67720267,-73.94196992,-73.94012706
42873,90,37,43,2,40.67580563,40.67720267,-73.94012706,-73.93828419
42874,57,24,30,1,40.67580563,40.67720267,-73.93828419,-73.93644132
42875,111,37,57,0,40.67580563,40.67720267,-73.93644132,-73.93459846
